customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store,order_status_name
823,2016-12-09,602,4,2016-12-10,2016-12-11,Marcelene,Baldwin Bikes,Completed
1032,2016-12-09,603,4,2016-12-10,2016-12-10,Venita,Baldwin Bikes,Completed
96,2016-12-10,604,4,2016-12-13,2016-12-12,Venita,Baldwin Bikes,Completed
1208,2016-12-10,605,4,2016-12-11,2016-12-12,Marcelene,Baldwin Bikes,Completed
18,2016-12-11,606,4,2016-12-12,2016-12-13,Venita,Baldwin Bikes,Completed
309,2016-12-11,607,4,2016-12-14,2016-12-13,Marcelene,Baldwin Bikes,Completed
1103,2016-12-12,608,4,2016-12-15,2016-12-14,Genna,Santa Cruz Bikes,Completed
896,2016-12-12,609,4,2016-12-13,2016-12-14,Venita,Baldwin Bikes,Completed
711,2016-12-13,610,4,2016-12-15,2016-12-14,Marcelene,Baldwin Bikes,Completed
1073,2016-12-15,611,4,2016-12-17,2016-12-18,Venita,Baldwin Bikes,Completed
634,2016-12-16,612,4,2016-12-17,2016-12-17,Venita,Baldwin Bikes,Completed
1159,2016-12-17,613,4,2016-12-19,2016-12-19,Venita,Baldwin Bikes,Completed
654,2016-12-18,614,4,2016-12-21,2016-12-21,Mireya,Santa Cruz Bikes,Completed
560,2016-12-19,615,4,2016-12-22,2016-12-21,Layla,Rowlett Bikes,Completed
1444,2016-12-20,616,4,2016-12-23,2016-12-23,Marcelene,Baldwin Bikes,Completed
118,2016-12-21,617,4,2016-12-23,2016-12-23,Venita,Baldwin Bikes,Completed
131,2016-12-21,618,4,2016-12-22,2016-12-22,Marcelene,Baldwin Bikes,Completed
454,2016-12-22,619,4,2016-12-25,2016-12-25,Venita,Baldwin Bikes,Completed
466,2016-12-22,620,4,2016-12-24,2016-12-24,Marcelene,Baldwin Bikes,Completed
1157,2016-12-23,621,4,2016-12-25,2016-12-24,Marcelene,Baldwin Bikes,Completed
1398,2016-12-23,622,4,2016-12-26,2016-12-25,Venita,Baldwin Bikes,Completed
678,2016-12-24,623,4,2016-12-26,2016-12-27,Marcelene,Baldwin Bikes,Completed
814,2016-12-24,624,4,2016-12-25,2016-12-27,Marcelene,Baldwin Bikes,Completed
1163,2016-12-25,625,4,2016-12-28,2016-12-26,Mireya,Santa Cruz Bikes,Completed
130,2016-12-25,626,4,2016-12-28,2016-12-27,Venita,Baldwin Bikes,Completed
1119,2016-12-25,627,4,2016-12-26,2016-12-28,Marcelene,Baldwin Bikes,Completed
561,2016-12-26,628,4,2016-12-29,2016-12-27,Genna,Santa Cruz Bikes,Completed
973,2016-12-26,629,4,2016-12-27,2016-12-29,Mireya,Santa Cruz Bikes,Completed
1404,2016-12-26,630,4,2016-12-27,2016-12-28,Marcelene,Baldwin Bikes,Completed
855,2016-12-27,631,4,2016-12-29,2016-12-29,Genna,Santa Cruz Bikes,Completed
163,2016-12-27,632,4,2016-12-29,2016-12-29,Venita,Baldwin Bikes,Completed
1040,2016-12-28,633,4,2016-12-31,2016-12-30,Kali,Rowlett Bikes,Completed
27,2016-12-29,634,4,2017-01-01,2016-12-30,Marcelene,Baldwin Bikes,Completed
520,2016-12-30,635,4,2017-01-02,2016-12-31,Marcelene,Baldwin Bikes,Completed
532,2017-01-03,636,4,2017-01-04,2017-01-05,Mireya,Santa Cruz Bikes,Completed
512,2017-01-03,637,4,2017-01-05,2017-01-05,Marcelene,Baldwin Bikes,Completed
1302,2017-01-04,638,4,2017-01-05,2017-01-06,Venita,Baldwin Bikes,Completed
550,2017-01-06,639,4,2017-01-07,2017-01-07,Marcelene,Baldwin Bikes,Completed
1093,2017-01-06,640,4,2017-01-08,2017-01-07,Marcelene,Baldwin Bikes,Completed
673,2017-01-07,641,4,2017-01-10,2017-01-08,Genna,Santa Cruz Bikes,Completed
847,2017-01-07,642,4,2017-01-09,2017-01-10,Venita,Baldwin Bikes,Completed
901,2017-01-08,643,4,2017-01-09,2017-01-11,Genna,Santa Cruz Bikes,Completed
439,2017-01-08,644,4,2017-01-11,2017-01-10,Marcelene,Baldwin Bikes,Completed
1199,2017-01-08,645,4,2017-01-11,2017-01-10,Marcelene,Baldwin Bikes,Completed
975,2017-01-09,646,4,2017-01-12,2017-01-11,Mireya,Santa Cruz Bikes,Completed
283,2017-01-09,647,4,2017-01-10,2017-01-11,Venita,Baldwin Bikes,Completed
684,2017-01-09,648,4,2017-01-11,2017-01-11,Marcelene,Baldwin Bikes,Completed
1153,2017-01-10,649,4,2017-01-11,2017-01-13,Genna,Santa Cruz Bikes,Completed
729,2017-01-11,650,4,2017-01-14,2017-01-12,Mireya,Santa Cruz Bikes,Completed
190,2017-01-11,651,4,2017-01-13,2017-01-13,Venita,Baldwin Bikes,Completed
985,2017-01-12,652,4,2017-01-15,2017-01-13,Layla,Rowlett Bikes,Completed
1249,2017-01-14,653,4,2017-01-17,2017-01-15,Mireya,Santa Cruz Bikes,Completed
1129,2017-01-14,654,4,2017-01-15,2017-01-17,Venita,Baldwin Bikes,Completed
347,2017-01-16,655,4,2017-01-17,2017-01-18,Genna,Santa Cruz Bikes,Completed
949,2017-01-16,656,4,2017-01-17,2017-01-18,Venita,Baldwin Bikes,Completed
349,2017-01-17,657,4,2017-01-19,2017-01-20,Mireya,Santa Cruz Bikes,Completed
1051,2017-01-17,658,4,2017-01-18,2017-01-18,Venita,Baldwin Bikes,Completed
1391,2017-01-17,659,4,2017-01-19,2017-01-18,Venita,Baldwin Bikes,Completed
383,2017-01-18,660,4,2017-01-19,2017-01-19,Venita,Baldwin Bikes,Completed
626,2017-01-18,661,4,2017-01-19,2017-01-20,Marcelene,Baldwin Bikes,Completed
1125,2017-01-19,662,4,2017-01-20,2017-01-20,Genna,Santa Cruz Bikes,Completed
344,2017-01-20,663,4,2017-01-22,2017-01-23,Genna,Santa Cruz Bikes,Completed
681,2017-01-20,664,4,2017-01-23,2017-01-22,Venita,Baldwin Bikes,Completed
29,2017-01-21,665,4,2017-01-22,2017-01-23,Marcelene,Baldwin Bikes,Completed
770,2017-01-21,666,4,2017-01-22,2017-01-24,Venita,Baldwin Bikes,Completed
858,2017-01-22,667,4,2017-01-24,2017-01-25,Venita,Baldwin Bikes,Completed
297,2017-01-22,668,4,2017-01-23,2017-01-24,Kali,Rowlett Bikes,Completed
745,2017-01-23,669,4,2017-01-24,2017-01-26,Venita,Baldwin Bikes,Completed
361,2017-01-24,670,4,2017-01-25,2017-01-25,Marcelene,Baldwin Bikes,Completed
922,2017-01-25,671,4,2017-01-28,2017-01-26,Venita,Baldwin Bikes,Completed
908,2017-01-26,672,4,2017-01-29,2017-01-29,Marcelene,Baldwin Bikes,Completed
64,2017-01-26,673,4,2017-01-28,2017-01-27,Layla,Rowlett Bikes,Completed
733,2017-01-27,674,4,2017-01-28,2017-01-29,Marcelene,Baldwin Bikes,Completed
291,2017-01-28,675,4,2017-01-31,2017-01-30,Venita,Baldwin Bikes,Completed
790,2017-01-28,676,4,2017-01-30,2017-01-31,Venita,Baldwin Bikes,Completed
809,2017-01-28,677,4,2017-01-31,2017-01-30,Venita,Baldwin Bikes,Completed
250,2017-01-28,678,4,2017-01-29,2017-01-31,Layla,Rowlett Bikes,Completed
81,2017-01-29,679,4,2017-01-30,2017-01-30,Genna,Santa Cruz Bikes,Completed
245,2017-01-29,680,4,2017-02-01,2017-01-30,Genna,Santa Cruz Bikes,Completed
499,2017-01-29,681,4,2017-02-01,2017-01-31,Venita,Baldwin Bikes,Completed
614,2017-01-29,682,4,2017-01-30,2017-01-30,Marcelene,Baldwin Bikes,Completed
741,2017-01-29,683,4,2017-01-31,2017-02-01,Marcelene,Baldwin Bikes,Completed
762,2017-01-31,684,4,2017-02-01,2017-02-02,Marcelene,Baldwin Bikes,Completed
976,2017-01-31,685,4,2017-02-03,2017-02-02,Venita,Baldwin Bikes,Completed
380,2017-02-01,686,4,2017-02-03,2017-02-04,Venita,Baldwin Bikes,Completed
530,2017-02-02,687,4,2017-02-05,2017-02-04,Genna,Santa Cruz Bikes,Completed
343,2017-02-02,688,4,2017-02-03,2017-02-05,Venita,Baldwin Bikes,Completed
884,2017-02-02,689,4,2017-02-03,2017-02-05,Venita,Baldwin Bikes,Completed
1097,2017-02-03,690,4,2017-02-04,2017-02-06,Mireya,Santa Cruz Bikes,Completed
1081,2017-02-04,691,4,2017-02-06,2017-02-06,Venita,Baldwin Bikes,Completed
2,2017-02-05,692,3,2017-02-05,,Genna,Santa Cruz Bikes,Rejected
1233,2017-02-05,693,4,2017-02-07,2017-02-06,Genna,Santa Cruz Bikes,Completed
58,2017-02-05,694,4,2017-02-06,2017-02-08,Venita,Baldwin Bikes,Completed
606,2017-02-05,695,4,2017-02-08,2017-02-07,Venita,Baldwin Bikes,Completed
1242,2017-02-05,696,4,2017-02-08,2017-02-08,Venita,Baldwin Bikes,Completed
562,2017-02-06,697,4,2017-02-08,2017-02-09,Mireya,Santa Cruz Bikes,Completed
543,2017-02-06,698,4,2017-02-08,2017-02-09,Kali,Rowlett Bikes,Completed
958,2017-02-06,699,4,2017-02-08,2017-02-09,Layla,Rowlett Bikes,Completed
4,2017-02-07,700,4,2017-02-10,2017-02-08,Marcelene,Baldwin Bikes,Completed
850,2017-02-07,701,4,2017-02-08,2017-02-09,Layla,Rowlett Bikes,Completed
1352,2017-02-08,702,4,2017-02-09,2017-02-11,Genna,Santa Cruz Bikes,Completed
417,2017-02-08,703,4,2017-02-09,2017-02-09,Venita,Baldwin Bikes,Completed
1137,2017-02-08,704,4,2017-02-09,2017-02-11,Marcelene,Baldwin Bikes,Completed
1196,2017-02-08,705,4,2017-02-11,2017-02-11,Venita,Baldwin Bikes,Completed
1271,2017-02-09,706,4,2017-02-12,2017-02-10,Mireya,Santa Cruz Bikes,Completed
79,2017-02-09,707,4,2017-02-11,2017-02-11,Venita,Baldwin Bikes,Completed
660,2017-02-10,708,4,2017-02-12,2017-02-11,Mireya,Santa Cruz Bikes,Completed
1162,2017-02-11,709,4,2017-02-13,2017-02-12,Marcelene,Baldwin Bikes,Completed
295,2017-02-13,710,4,2017-02-15,2017-02-16,Marcelene,Baldwin Bikes,Completed
1246,2017-02-13,711,4,2017-02-16,2017-02-14,Marcelene,Baldwin Bikes,Completed
173,2017-02-13,712,4,2017-02-14,2017-02-16,Layla,Rowlett Bikes,Completed
207,2017-02-13,713,4,2017-02-14,2017-02-15,Kali,Rowlett Bikes,Completed
805,2017-02-14,714,4,2017-02-17,2017-02-15,Venita,Baldwin Bikes,Completed
12,2017-02-15,715,3,2017-02-15,,Marcelene,Baldwin Bikes,Rejected
672,2017-02-15,716,4,2017-02-17,2017-02-18,Marcelene,Baldwin Bikes,Completed
1312,2017-02-15,717,4,2017-02-18,2017-02-17,Marcelene,Baldwin Bikes,Completed
38,2017-02-16,718,4,2017-02-17,2017-02-17,Venita,Baldwin Bikes,Completed
200,2017-02-16,719,4,2017-02-19,2017-02-18,Marcelene,Baldwin Bikes,Completed
382,2017-02-16,720,4,2017-02-19,2017-02-19,Marcelene,Baldwin Bikes,Completed
625,2017-02-16,721,4,2017-02-19,2017-02-17,Venita,Baldwin Bikes,Completed
1399,2017-02-18,722,4,2017-02-20,2017-02-21,Venita,Baldwin Bikes,Completed
845,2017-02-19,723,4,2017-02-21,2017-02-22,Marcelene,Baldwin Bikes,Completed
864,2017-02-19,724,4,2017-02-22,2017-02-21,Marcelene,Baldwin Bikes,Completed
870,2017-02-19,725,4,2017-02-22,2017-02-22,Venita,Baldwin Bikes,Completed
969,2017-02-19,726,4,2017-02-22,2017-02-20,Marcelene,Baldwin Bikes,Completed
962,2017-02-19,727,4,2017-02-22,2017-02-21,Layla,Rowlett Bikes,Completed
1138,2017-02-20,728,4,2017-02-21,2017-02-23,Genna,Santa Cruz Bikes,Completed
897,2017-02-20,729,4,2017-02-22,2017-02-21,Venita,Baldwin Bikes,Completed
500,2017-02-21,730,4,2017-02-24,2017-02-22,Marcelene,Baldwin Bikes,Completed
910,2017-02-25,731,4,2017-02-27,2017-02-27,Layla,Rowlett Bikes,Completed
147,2017-02-26,732,4,2017-02-27,2017-03-01,Venita,Baldwin Bikes,Completed
832,2017-02-26,733,4,2017-03-01,2017-02-27,Venita,Baldwin Bikes,Completed
939,2017-02-26,734,4,2017-02-28,2017-03-01,Layla,Rowlett Bikes,Completed
20,2017-02-27,735,3,2017-02-27,,Layla,Rowlett Bikes,Rejected
184,2017-02-27,736,4,2017-02-28,2017-02-28,Venita,Baldwin Bikes,Completed
694,2017-02-27,737,4,2017-03-01,2017-02-28,Marcelene,Baldwin Bikes,Completed
124,2017-02-28,738,4,2017-03-01,2017-03-03,Mireya,Santa Cruz Bikes,Completed
49,2017-02-28,739,4,2017-03-01,2017-03-02,Marcelene,Baldwin Bikes,Completed
1113,2017-02-28,740,4,2017-03-01,2017-03-02,Marcelene,Baldwin Bikes,Completed
119,2017-02-28,741,4,2017-03-01,2017-03-01,Kali,Rowlett Bikes,Completed
433,2017-02-28,742,4,2017-03-01,2017-03-01,Layla,Rowlett Bikes,Completed
137,2017-03-01,743,4,2017-03-04,2017-03-04,Marcelene,Baldwin Bikes,Completed
166,2017-03-01,744,4,2017-03-02,2017-03-02,Venita,Baldwin Bikes,Completed
698,2017-03-01,745,4,2017-03-03,2017-03-03,Venita,Baldwin Bikes,Completed
391,2017-03-02,746,4,2017-03-04,2017-03-05,Genna,Santa Cruz Bikes,Completed
87,2017-03-03,747,4,2017-03-04,2017-03-05,Genna,Santa Cruz Bikes,Completed
1072,2017-03-03,748,4,2017-03-05,2017-03-04,Kali,Rowlett Bikes,Completed
255,2017-03-04,749,4,2017-03-07,2017-03-05,Venita,Baldwin Bikes,Completed
232,2017-03-04,750,4,2017-03-07,2017-03-05,Kali,Rowlett Bikes,Completed
731,2017-03-05,751,4,2017-03-08,2017-03-07,Genna,Santa Cruz Bikes,Completed
335,2017-03-05,752,4,2017-03-06,2017-03-07,Marcelene,Baldwin Bikes,Completed
1201,2017-03-05,753,4,2017-03-08,2017-03-08,Venita,Baldwin Bikes,Completed
646,2017-03-06,754,4,2017-03-07,2017-03-08,Mireya,Santa Cruz Bikes,Completed
531,2017-03-06,755,4,2017-03-07,2017-03-07,Marcelene,Baldwin Bikes,Completed
1143,2017-03-06,756,4,2017-03-07,2017-03-09,Marcelene,Baldwin Bikes,Completed
1336,2017-03-06,757,4,2017-03-08,2017-03-09,Venita,Baldwin Bikes,Completed
953,2017-03-06,758,4,2017-03-08,2017-03-07,Layla,Rowlett Bikes,Completed
284,2017-03-07,759,4,2017-03-09,2017-03-08,Venita,Baldwin Bikes,Completed
1104,2017-03-07,760,4,2017-03-10,2017-03-10,Marcelene,Baldwin Bikes,Completed
1291,2017-03-07,761,4,2017-03-08,2017-03-10,Venita,Baldwin Bikes,Completed
572,2017-03-08,762,4,2017-03-09,2017-03-09,Marcelene,Baldwin Bikes,Completed
842,2017-03-08,763,4,2017-03-10,2017-03-09,Layla,Rowlett Bikes,Completed
701,2017-03-09,764,4,2017-03-10,2017-03-12,Mireya,Santa Cruz Bikes,Completed
1152,2017-03-09,765,4,2017-03-11,2017-03-12,Mireya,Santa Cruz Bikes,Completed
141,2017-03-09,766,4,2017-03-11,2017-03-12,Marcelene,Baldwin Bikes,Completed
564,2017-03-09,767,4,2017-03-10,2017-03-11,Venita,Baldwin Bikes,Completed
841,2017-03-09,768,4,2017-03-12,2017-03-10,Venita,Baldwin Bikes,Completed
946,2017-03-09,769,4,2017-03-11,2017-03-11,Marcelene,Baldwin Bikes,Completed
135,2017-03-09,770,4,2017-03-11,2017-03-11,Layla,Rowlett Bikes,Completed
671,2017-03-11,771,4,2017-03-14,2017-03-12,Genna,Santa Cruz Bikes,Completed
448,2017-03-11,772,4,2017-03-12,2017-03-13,Venita,Baldwin Bikes,Completed
1385,2017-03-11,773,4,2017-03-12,2017-03-12,Marcelene,Baldwin Bikes,Completed
690,2017-03-12,774,4,2017-03-14,2017-03-14,Marcelene,Baldwin Bikes,Completed
968,2017-03-12,775,4,2017-03-13,2017-03-13,Marcelene,Baldwin Bikes,Completed
490,2017-03-13,776,4,2017-03-15,2017-03-16,Marcelene,Baldwin Bikes,Completed
496,2017-03-13,777,4,2017-03-16,2017-03-16,Marcelene,Baldwin Bikes,Completed
56,2017-03-15,778,3,2017-03-15,,Layla,Rowlett Bikes,Rejected
367,2017-03-15,779,4,2017-03-16,2017-03-18,Marcelene,Baldwin Bikes,Completed
592,2017-03-15,780,4,2017-03-17,2017-03-17,Marcelene,Baldwin Bikes,Completed
1018,2017-03-15,781,4,2017-03-16,2017-03-17,Marcelene,Baldwin Bikes,Completed
1298,2017-03-15,782,4,2017-03-16,2017-03-18,Venita,Baldwin Bikes,Completed
1343,2017-03-16,783,4,2017-03-19,2017-03-17,Mireya,Santa Cruz Bikes,Completed
430,2017-03-16,784,4,2017-03-19,2017-03-19,Venita,Baldwin Bikes,Completed
794,2017-03-18,785,4,2017-03-19,2017-03-20,Mireya,Santa Cruz Bikes,Completed
249,2017-03-18,786,4,2017-03-20,2017-03-19,Marcelene,Baldwin Bikes,Completed
700,2017-03-18,787,4,2017-03-20,2017-03-19,Layla,Rowlett Bikes,Completed
1363,2017-03-18,788,4,2017-03-20,2017-03-20,Layla,Rowlett Bikes,Completed
772,2017-03-19,789,4,2017-03-20,2017-03-20,Marcelene,Baldwin Bikes,Completed
1015,2017-03-19,790,4,2017-03-21,2017-03-22,Venita,Baldwin Bikes,Completed
432,2017-03-20,791,4,2017-03-22,2017-03-23,Marcelene,Baldwin Bikes,Completed
479,2017-03-22,792,4,2017-03-23,2017-03-24,Marcelene,Baldwin Bikes,Completed
653,2017-03-23,793,4,2017-03-24,2017-03-24,Marcelene,Baldwin Bikes,Completed
863,2017-03-23,794,4,2017-03-25,2017-03-24,Venita,Baldwin Bikes,Completed
992,2017-03-23,795,4,2017-03-25,2017-03-26,Venita,Baldwin Bikes,Completed
154,2017-03-23,796,4,2017-03-26,2017-03-25,Layla,Rowlett Bikes,Completed
374,2017-03-24,797,4,2017-03-26,2017-03-26,Venita,Baldwin Bikes,Completed
619,2017-03-26,798,4,2017-03-28,2017-03-29,Genna,Santa Cruz Bikes,Completed
607,2017-03-27,799,4,2017-03-28,2017-03-29,Genna,Santa Cruz Bikes,Completed
1057,2017-03-27,800,4,2017-03-29,2017-03-28,Marcelene,Baldwin Bikes,Completed
78,2017-03-28,801,4,2017-03-29,2017-03-30,Mireya,Santa Cruz Bikes,Completed
340,2017-03-28,802,4,2017-03-29,2017-03-30,Marcelene,Baldwin Bikes,Completed
1105,2017-03-28,803,4,2017-03-31,2017-03-30,Kali,Rowlett Bikes,Completed
95,2017-03-29,804,4,2017-03-31,2017-03-30,Marcelene,Baldwin Bikes,Completed
420,2017-03-29,805,4,2017-03-30,2017-04-01,Marcelene,Baldwin Bikes,Completed
234,2017-03-30,806,4,2017-03-31,2017-03-31,Venita,Baldwin Bikes,Completed
1148,2017-03-30,807,4,2017-04-01,2017-04-02,Marcelene,Baldwin Bikes,Completed
315,2017-03-31,808,4,2017-04-02,2017-04-02,Marcelene,Baldwin Bikes,Completed
1222,2017-03-31,809,4,2017-04-03,2017-04-03,Venita,Baldwin Bikes,Completed
153,2017-04-01,810,3,2017-04-01,,Kali,Rowlett Bikes,Rejected
524,2017-04-01,811,4,2017-04-04,2017-04-04,Venita,Baldwin Bikes,Completed
1164,2017-04-01,812,4,2017-04-02,2017-04-03,Venita,Baldwin Bikes,Completed
1203,2017-04-01,813,4,2017-04-03,2017-04-02,Layla,Rowlett Bikes,Completed
629,2017-04-02,814,4,2017-04-05,2017-04-03,Venita,Baldwin Bikes,Completed
1251,2017-04-03,815,4,2017-04-05,2017-04-04,Genna,Santa Cruz Bikes,Completed
811,2017-04-03,816,4,2017-04-05,2017-04-05,Marcelene,Baldwin Bikes,Completed
301,2017-04-04,817,4,2017-04-05,2017-04-07,Venita,Baldwin Bikes,Completed
1319,2017-04-04,818,4,2017-04-07,2017-04-07,Marcelene,Baldwin Bikes,Completed
221,2017-04-04,819,4,2017-04-07,2017-04-05,Layla,Rowlett Bikes,Completed
725,2017-04-05,820,4,2017-04-08,2017-04-07,Venita,Baldwin Bikes,Completed
1181,2017-04-05,821,4,2017-04-07,2017-04-08,Venita,Baldwin Bikes,Completed
294,2017-04-06,822,4,2017-04-08,2017-04-09,Venita,Baldwin Bikes,Completed
415,2017-04-06,823,4,2017-04-07,2017-04-08,Kali,Rowlett Bikes,Completed
993,2017-04-07,824,4,2017-04-09,2017-04-10,Mireya,Santa Cruz Bikes,Completed
10,2017-04-07,825,4,2017-04-08,2017-04-09,Venita,Baldwin Bikes,Completed
45,2017-04-07,826,4,2017-04-10,2017-04-10,Marcelene,Baldwin Bikes,Completed
666,2017-04-07,827,4,2017-04-10,2017-04-10,Venita,Baldwin Bikes,Completed
246,2017-04-09,828,4,2017-04-10,2017-04-12,Marcelene,Baldwin Bikes,Completed
674,2017-04-09,829,4,2017-04-10,2017-04-10,Venita,Baldwin Bikes,Completed
431,2017-04-11,830,4,2017-04-14,2017-04-12,Marcelene,Baldwin Bikes,Completed
1000,2017-04-11,831,4,2017-04-12,2017-04-12,Venita,Baldwin Bikes,Completed
1215,2017-04-11,832,4,2017-04-12,2017-04-12,Venita,Baldwin Bikes,Completed
406,2017-04-12,833,4,2017-04-14,2017-04-15,Venita,Baldwin Bikes,Completed
890,2017-04-12,834,4,2017-04-13,2017-04-15,Marcelene,Baldwin Bikes,Completed
940,2017-04-13,835,4,2017-04-15,2017-04-14,Mireya,Santa Cruz Bikes,Completed
455,2017-04-13,836,4,2017-04-16,2017-04-14,Marcelene,Baldwin Bikes,Completed
948,2017-04-13,837,4,2017-04-16,2017-04-14,Venita,Baldwin Bikes,Completed
1395,2017-04-14,838,4,2017-04-17,2017-04-15,Venita,Baldwin Bikes,Completed
1332,2017-04-15,839,4,2017-04-18,2017-04-16,Genna,Santa Cruz Bikes,Completed
372,2017-04-15,840,4,2017-04-16,2017-04-16,Marcelene,Baldwin Bikes,Completed
428,2017-04-15,841,4,2017-04-18,2017-04-17,Venita,Baldwin Bikes,Completed
1133,2017-04-15,842,4,2017-04-18,2017-04-16,Marcelene,Baldwin Bikes,Completed
1059,2017-04-16,843,4,2017-04-17,2017-04-19,Venita,Baldwin Bikes,Completed
1436,2017-04-16,844,4,2017-04-17,2017-04-18,Marcelene,Baldwin Bikes,Completed
662,2017-04-17,845,4,2017-04-18,2017-04-18,Venita,Baldwin Bikes,Completed
715,2017-04-17,846,4,2017-04-19,2017-04-19,Marcelene,Baldwin Bikes,Completed
329,2017-04-18,847,4,2017-04-19,2017-04-19,Venita,Baldwin Bikes,Completed
597,2017-04-18,848,4,2017-04-20,2017-04-20,Venita,Baldwin Bikes,Completed
776,2017-04-19,849,4,2017-04-20,2017-04-21,Mireya,Santa Cruz Bikes,Completed
1346,2017-04-19,850,4,2017-04-22,2017-04-22,Genna,Santa Cruz Bikes,Completed
1139,2017-04-20,851,4,2017-04-21,2017-04-22,Marcelene,Baldwin Bikes,Completed
13,2017-04-21,852,4,2017-04-23,2017-04-22,Layla,Rowlett Bikes,Completed
883,2017-04-21,853,4,2017-04-24,2017-04-24,Kali,Rowlett Bikes,Completed
177,2017-04-22,854,4,2017-04-25,2017-04-23,Marcelene,Baldwin Bikes,Completed
775,2017-04-22,855,4,2017-04-23,2017-04-25,Marcelene,Baldwin Bikes,Completed
477,2017-04-23,856,4,2017-04-25,2017-04-26,Marcelene,Baldwin Bikes,Completed
1402,2017-04-24,857,4,2017-04-25,2017-04-26,Venita,Baldwin Bikes,Completed
162,2017-04-25,858,4,2017-04-27,2017-04-28,Marcelene,Baldwin Bikes,Completed
644,2017-04-25,859,4,2017-04-26,2017-04-26,Marcelene,Baldwin Bikes,Completed
473,2017-04-27,860,4,2017-04-29,2017-04-28,Venita,Baldwin Bikes,Completed
1177,2017-04-27,861,4,2017-04-29,2017-04-30,Venita,Baldwin Bikes,Completed
1230,2017-04-27,862,4,2017-04-30,2017-04-29,Kali,Rowlett Bikes,Completed
446,2017-04-28,863,4,2017-04-30,2017-05-01,Venita,Baldwin Bikes,Completed
902,2017-04-28,864,4,2017-04-30,2017-04-29,Marcelene,Baldwin Bikes,Completed
974,2017-04-29,865,4,2017-05-02,2017-05-01,Marcelene,Baldwin Bikes,Completed
1410,2017-04-29,866,4,2017-04-30,2017-05-01,Marcelene,Baldwin Bikes,Completed
97,2017-05-01,867,4,2017-05-03,2017-05-02,Genna,Santa Cruz Bikes,Completed
868,2017-05-01,868,4,2017-05-04,2017-05-02,Genna,Santa Cruz Bikes,Completed
844,2017-05-01,869,4,2017-05-04,2017-05-02,Venita,Baldwin Bikes,Completed
1416,2017-05-01,870,4,2017-05-04,2017-05-02,Marcelene,Baldwin Bikes,Completed
358,2017-05-02,871,4,2017-05-04,2017-05-03,Venita,Baldwin Bikes,Completed
394,2017-05-03,872,4,2017-05-06,2017-05-06,Genna,Santa Cruz Bikes,Completed
829,2017-05-03,873,4,2017-05-05,2017-05-05,Venita,Baldwin Bikes,Completed
661,2017-05-04,874,4,2017-05-05,2017-05-06,Venita,Baldwin Bikes,Completed
386,2017-05-05,875,4,2017-05-06,2017-05-08,Genna,Santa Cruz Bikes,Completed
1046,2017-05-05,876,4,2017-05-08,2017-05-06,Venita,Baldwin Bikes,Completed
784,2017-05-06,877,4,2017-05-07,2017-05-08,Marcelene,Baldwin Bikes,Completed
224,2017-05-07,878,4,2017-05-10,2017-05-09,Genna,Santa Cruz Bikes,Completed
214,2017-05-08,879,4,2017-05-09,2017-05-09,Venita,Baldwin Bikes,Completed
1206,2017-05-08,880,4,2017-05-11,2017-05-10,Marcelene,Baldwin Bikes,Completed
1024,2017-05-08,881,4,2017-05-11,2017-05-11,Layla,Rowlett Bikes,Completed
196,2017-05-09,882,4,2017-05-12,2017-05-10,Marcelene,Baldwin Bikes,Completed
507,2017-05-11,883,4,2017-05-13,2017-05-14,Marcelene,Baldwin Bikes,Completed
871,2017-05-11,884,4,2017-05-13,2017-05-12,Venita,Baldwin Bikes,Completed
66,2017-05-13,885,3,2017-05-13,,Kali,Rowlett Bikes,Rejected
1396,2017-05-13,886,4,2017-05-14,2017-05-15,Mireya,Santa Cruz Bikes,Completed
1195,2017-05-13,887,4,2017-05-15,2017-05-15,Marcelene,Baldwin Bikes,Completed
1038,2017-05-14,888,4,2017-05-16,2017-05-16,Venita,Baldwin Bikes,Completed
830,2017-05-14,889,4,2017-05-17,2017-05-15,Kali,Rowlett Bikes,Completed
171,2017-05-15,890,4,2017-05-18,2017-05-18,Marcelene,Baldwin Bikes,Completed
384,2017-05-15,891,4,2017-05-18,2017-05-16,Marcelene,Baldwin Bikes,Completed
651,2017-05-15,892,4,2017-05-18,2017-05-17,Venita,Baldwin Bikes,Completed
1293,2017-05-16,893,4,2017-05-19,2017-05-19,Venita,Baldwin Bikes,Completed
1320,2017-05-16,894,4,2017-05-19,2017-05-19,Marcelene,Baldwin Bikes,Completed
857,2017-05-18,895,4,2017-05-21,2017-05-19,Marcelene,Baldwin Bikes,Completed
376,2017-05-19,896,4,2017-05-22,2017-05-21,Layla,Rowlett Bikes,Completed
47,2017-05-20,897,4,2017-05-21,2017-05-21,Mireya,Santa Cruz Bikes,Completed
352,2017-05-20,898,4,2017-05-21,2017-05-22,Marcelene,Baldwin Bikes,Completed
605,2017-05-20,899,4,2017-05-21,2017-05-21,Venita,Baldwin Bikes,Completed
971,2017-05-20,900,4,2017-05-21,2017-05-22,Marcelene,Baldwin Bikes,Completed
345,2017-05-21,901,4,2017-05-22,2017-05-24,Venita,Baldwin Bikes,Completed
1278,2017-05-21,902,4,2017-05-24,2017-05-22,Marcelene,Baldwin Bikes,Completed
