2025-10-30 15:58:12 | INFO     | no-corre | etl.test             | Starting operation: test_operation
2025-11-06 15:35:41 | INFO     | no-corre | login_window.window  | Login successful for user: admin
2025-11-06 15:35:41 | INFO     | no-corre | auth.session         | Session started for user 'admin' with role 'Administrator'
2025-11-06 15:35:41 | INFO     | no-corre | __main__             | Login successful: admin (Administrator)
2025-11-06 15:35:41 | INFO     | no-corre | tabbed_window        | Closed tab: Login
2025-11-06 15:35:41 | INFO     | no-corre | tabbed_window        | Added tab: Dashboard - admin (Administrator)
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:35:41 | INFO     | no-corre | mysql.connector      | package: mysql.connector.plugins
2025-11-06 15:35:41 | INFO     | no-corre | mysql.connector      | plugin_name: caching_sha2_password
2025-11-06 15:35:41 | INFO     | no-corre | mysql.connector      | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:35:41 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:35:41 | INFO     | no-corre | src.database.connection_manager | Native pool initialized: 5 connections
2025-11-06 15:35:42 | INFO     | no-corre | tabbed_window        | Added tab: Database Management
2025-11-06 15:35:42 | INFO     | no-corre | __main__             | Opened Database Management tab
2025-11-06 15:35:43 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-11-06 15:35:44 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-11-06 15:35:44 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-11-06 15:35:45 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-11-06 15:35:45 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /order_items HTTP/1.1" 200 None
2025-11-06 15:35:45 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Starting operation: batch_insert_customers
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Starting batch insert of 1445 records into customers
2025-11-06 15:35:45 | DEBUG    | no-corre | etl.database         | Batch 1: Inserted 1000 records into customers
2025-11-06 15:35:45 | DEBUG    | no-corre | etl.database         | Batch 2: Inserted 445 records into customers
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Completed batch insert: 1445/1445 records inserted into customers, 0 errors
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Completed operation: batch_insert_customers
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Starting operation: batch_insert_orders
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Starting batch insert of 1615 records into orders
2025-11-06 15:35:45 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:35:45 | ERROR    | no-corre | etl.database         | Failed to get database connection
2025-11-06 15:35:45 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:35:45 | ERROR    | no-corre | etl.database         | Failed to get database connection
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Completed batch insert: 0/1615 records inserted into orders, 1615 errors
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Completed operation: batch_insert_orders
2025-11-06 15:35:45 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Starting operation: batch_insert_order_items
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Starting batch insert of 5 records into order_items
2025-11-06 15:35:45 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:35:45 | ERROR    | no-corre | etl.database         | Failed to get database connection
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Completed batch insert: 0/5 records inserted into order_items, 5 errors
2025-11-06 15:35:45 | INFO     | no-corre | etl.database         | Completed operation: batch_insert_order_items
2025-11-06 15:35:45 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:37:17 | INFO     | no-corre | __main__             | Database connection established
2025-11-06 15:37:17 | INFO     | no-corre | tabbed_window        | Initialized tabbed main window
2025-11-06 15:37:17 | INFO     | no-corre | tabbed_window        | Added tab: Login
2025-11-06 15:37:26 | INFO     | no-corre | login_window.window  | Login requested for username: admin
2025-11-06 15:37:26 | INFO     | no-corre | login_window.worker  | Authenticating user 'admin'
2025-11-06 15:37:26 | INFO     | no-corre | auth.user_authenticator | User 'admin' authenticated successfully
2025-11-06 15:37:26 | INFO     | no-corre | login_window.window  | Login successful for user: admin
2025-11-06 15:37:26 | INFO     | no-corre | auth.session         | Session started for user 'admin' with role 'Administrator'
2025-11-06 15:37:26 | INFO     | no-corre | __main__             | Login successful: admin (Administrator)
2025-11-06 15:37:26 | INFO     | no-corre | tabbed_window        | Closed tab: Login
2025-11-06 15:37:26 | INFO     | no-corre | tabbed_window        | Added tab: Dashboard - admin (Administrator)
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:37:26 | INFO     | no-corre | mysql.connector      | package: mysql.connector.plugins
2025-11-06 15:37:26 | INFO     | no-corre | mysql.connector      | plugin_name: caching_sha2_password
2025-11-06 15:37:26 | INFO     | no-corre | mysql.connector      | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:37:26 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:37:26 | INFO     | no-corre | src.database.connection_manager | Native pool initialized: 5 connections
2025-11-06 15:37:28 | INFO     | no-corre | tabbed_window        | Added tab: Database Management
2025-11-06 15:37:28 | INFO     | no-corre | __main__             | Opened Database Management tab
2025-11-06 15:37:29 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-11-06 15:37:29 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-11-06 15:37:29 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /order_items HTTP/1.1" 200 None
2025-11-06 15:37:29 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Starting operation: batch_insert_customers
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Starting batch insert of 1445 records into customers
2025-11-06 15:37:29 | ERROR    | no-corre | etl.database         | Error inserting batch 1 into customers: 1062 (23000): Duplicate entry '1' for key 'customers.PRIMARY'
2025-11-06 15:37:29 | ERROR    | no-corre | etl.database         | Structured error info: {'error_type': 'DatabaseError', 'message': 'Batch insert failed for table customers', 'error_code': 'DB_ERROR', 'severity': 'high', 'category': 'database', 'context': {'operation': 'batch_insert', 'component': 'batch_processor', 'table_name': 'customers', 'file_path': None, 'record_count': 1000, 'additional_data': {}, 'timestamp': '2025-11-06T15:37:29.742355'}, 'recovery_suggestions': ['Check database connectivity and credentials', 'Verify SQL syntax and table/column names', 'Check database permissions', 'Ensure database server is running and accessible', 'Review connection pool settings'], 'original_exception': "1062 (23000): Duplicate entry '1' for key 'customers.PRIMARY'", 'traceback': 'Traceback (most recent call last):\n  File "C:\\Users\\SPAC-O-3\\Kode_opgaver\\Python\\ETL\\src\\database\\db_manager.py", line 171, in insert_batch\n    cursor.executemany(sql, batch_values)\n    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\cursor.py", line 522, in executemany\n    return self.execute(stmt)\n           ~~~~~~~~~~~~^^^^^^\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\cursor.py", line 416, in execute\n    self._connection.cmd_query(\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~^\n        self._stmt_partition["mappable_stmt"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        read_timeout=self._read_timeout,\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        write_timeout=self._write_timeout,\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    )\n    ^\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\opentelemetry\\context_propagation.py", line 97, in wrapper\n    return method(cnx, *args, **kwargs)\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 89, in handle_cnx_method\n    raise err\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 85, in handle_cnx_method\n    return cnx_method(cnx, *args, **kwargs)\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\connection.py", line 984, in cmd_query\n    result = self._handle_result(\n        self._send_cmd(\n    ...<6 lines>...\n        write_timeout,\n    )\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 89, in handle_cnx_method\n    raise err\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 85, in handle_cnx_method\n    return cnx_method(cnx, *args, **kwargs)\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\connection.py", line 745, in _handle_result\n    raise get_exception(packet)\nmysql.connector.errors.IntegrityError: 1062 (23000): Duplicate entry \'1\' for key \'customers.PRIMARY\'\n'}
2025-11-06 15:37:29 | ERROR    | no-corre | etl.database         | Error inserting batch 2 into customers: 1062 (23000): Duplicate entry '1001' for key 'customers.PRIMARY'
2025-11-06 15:37:29 | ERROR    | no-corre | etl.database         | Structured error info: {'error_type': 'DatabaseError', 'message': 'Batch insert failed for table customers', 'error_code': 'DB_ERROR', 'severity': 'high', 'category': 'database', 'context': {'operation': 'batch_insert', 'component': 'batch_processor', 'table_name': 'customers', 'file_path': None, 'record_count': 445, 'additional_data': {}, 'timestamp': '2025-11-06T15:37:29.802326'}, 'recovery_suggestions': ['Check database connectivity and credentials', 'Verify SQL syntax and table/column names', 'Check database permissions', 'Ensure database server is running and accessible', 'Review connection pool settings'], 'original_exception': "1062 (23000): Duplicate entry '1001' for key 'customers.PRIMARY'", 'traceback': 'Traceback (most recent call last):\n  File "C:\\Users\\SPAC-O-3\\Kode_opgaver\\Python\\ETL\\src\\database\\db_manager.py", line 171, in insert_batch\n    cursor.executemany(sql, batch_values)\n    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\cursor.py", line 522, in executemany\n    return self.execute(stmt)\n           ~~~~~~~~~~~~^^^^^^\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\cursor.py", line 416, in execute\n    self._connection.cmd_query(\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~^\n        self._stmt_partition["mappable_stmt"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        read_timeout=self._read_timeout,\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        write_timeout=self._write_timeout,\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    )\n    ^\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\opentelemetry\\context_propagation.py", line 97, in wrapper\n    return method(cnx, *args, **kwargs)\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 89, in handle_cnx_method\n    raise err\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 85, in handle_cnx_method\n    return cnx_method(cnx, *args, **kwargs)\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\connection.py", line 984, in cmd_query\n    result = self._handle_result(\n        self._send_cmd(\n    ...<6 lines>...\n        write_timeout,\n    )\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 89, in handle_cnx_method\n    raise err\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\_decorating.py", line 85, in handle_cnx_method\n    return cnx_method(cnx, *args, **kwargs)\n  File "C:\\Users\\SPAC-O-3\\AppData\\Local\\Packages\\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\\LocalCache\\local-packages\\Python313\\site-packages\\mysql\\connector\\connection.py", line 745, in _handle_result\n    raise get_exception(packet)\nmysql.connector.errors.IntegrityError: 1062 (23000): Duplicate entry \'1001\' for key \'customers.PRIMARY\'\n'}
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Completed batch insert: 0/1445 records inserted into customers, 1445 errors
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Completed operation: batch_insert_customers
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Starting operation: batch_insert_orders
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Starting batch insert of 1615 records into orders
2025-11-06 15:37:29 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:37:29 | ERROR    | no-corre | etl.database         | Failed to get database connection
2025-11-06 15:37:29 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:37:29 | ERROR    | no-corre | etl.database         | Failed to get database connection
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Completed batch insert: 0/1615 records inserted into orders, 1615 errors
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Completed operation: batch_insert_orders
2025-11-06 15:37:29 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Starting operation: batch_insert_order_items
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Starting batch insert of 5 records into order_items
2025-11-06 15:37:29 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:37:29 | ERROR    | no-corre | etl.database         | Failed to get database connection
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Completed batch insert: 0/5 records inserted into order_items, 5 errors
2025-11-06 15:37:29 | INFO     | no-corre | etl.database         | Completed operation: batch_insert_order_items
2025-11-06 15:37:29 | ERROR    | no-corre | src.database.connection_manager | Native pool acquire failed: Failed getting connection; pool exhausted
2025-11-06 15:38:29 | INFO     | no-corre | __main__             | Database connection established
2025-11-06 15:38:29 | INFO     | no-corre | tabbed_window        | Initialized tabbed main window
2025-11-06 15:38:29 | INFO     | no-corre | tabbed_window        | Added tab: Login
2025-11-06 15:38:43 | INFO     | no-corre | login_window.window  | Login requested for username: admin
2025-11-06 15:38:43 | INFO     | no-corre | login_window.worker  | Authenticating user 'admin'
2025-11-06 15:38:43 | INFO     | no-corre | auth.user_authenticator | User 'admin' authenticated successfully
2025-11-06 15:38:43 | INFO     | no-corre | login_window.window  | Login successful for user: admin
2025-11-06 15:38:43 | INFO     | no-corre | auth.session         | Session started for user 'admin' with role 'Administrator'
2025-11-06 15:38:43 | INFO     | no-corre | __main__             | Login successful: admin (Administrator)
2025-11-06 15:38:43 | INFO     | no-corre | tabbed_window        | Closed tab: Login
2025-11-06 15:38:43 | INFO     | no-corre | tabbed_window        | Added tab: Dashboard - admin (Administrator)
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:38:43 | INFO     | no-corre | mysql.connector      | package: mysql.connector.plugins
2025-11-06 15:38:43 | INFO     | no-corre | mysql.connector      | plugin_name: caching_sha2_password
2025-11-06 15:38:43 | INFO     | no-corre | mysql.connector      | AUTHENTICATION_PLUGIN_CLASS: MySQLCachingSHA2PasswordAuthPlugin
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Building SSL context
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Switching to SSL
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | SSL has been enabled
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Starting authorization phase
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | The provided initial strategy is caching_sha2_password
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | Exchanging further packets
2025-11-06 15:38:43 | DEBUG    | no-corre | mysql.connector      | caching_sha2_password completed succesfully
2025-11-06 15:38:43 | INFO     | no-corre | src.database.connection_manager | Native pool initialized: 5 connections
2025-11-06 15:38:45 | INFO     | no-corre | tabbed_window        | Added tab: Database Management
2025-11-06 15:38:45 | INFO     | no-corre | __main__             | Opened Database Management tab
2025-11-06 15:38:46 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-11-06 15:38:47 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
